L6 N6	0.0013880428696129374
L4 N1	0.0013870369604554757
L1 N8	0.0013691541309894906
N4 L5	0.001367365848042892
L9 S1	0.001344341705105436
N2 L5	0.001326458875639451
N1 L5	0.0012938227118640278
N2 L4	0.0011744548251785769
N1 L9	0.0011708782592853798
L3 N1 L4	0.001164619268972285
L5 S1	0.001161042703079088
L4 N1 L4	0.0011202474983598091
N6 L3	0.001092976183424182
N3 L5	0.0010794522936405306
N3 L3	0.0010663754745935288
N2 L7	0.0010272567851366864
L6 S1 N2	0.0010087033495657267
N3 L4	0.0010002090055693837
L3 N1 L3	0.0009875792572590317
L5 S1 N2	0.0009819908730509114
N5 L1	0.0009800908224201503
L4 N1 L3	0.000975061276632842
L6 N5	0.0009603079423234043
N4 L6	0.0009581843563243185
N8 L1	0.0009416427390682822
L11 N1	0.0009365014255968114
L3 N2 L3	0.0009291247584420926
L5 N1 L4	0.0008319986409049606
L4 S1 N2	0.0008167982358588732
L6 S1 N1	0.0008155687913330866
L2 N7	0.0008129981345973514
L3 N7	0.0007812561122952276
N3 L6	0.000780809041558578
L4 S1 L4	0.0007784619201911674
N2 L8	0.0007505199991505656
L4	0.0007437021704166587
N6 L4	0.0007352078264203157
L2 N8	0.0007216839366366645
L4 N1 L1	0.0007077129761163636
L3 S1 L3	0.0006642353469771871
L6 N1 L1	0.0006627823670830758
L7 S1 N2	0.0006625588317147509
N2 L4 N2	0.0006345051429899868
L5 N1 L1	0.0006214283239429851
N5 L3	0.0006044396359502992
L1 N9	0.0006015336761620765
N2 L3 N2	0.000598068877953042
L5 N1 L2	0.0005894627662725365
L5 S1 N1	0.0005867803418526388
N5 L2	0.0005757153411205605
N5 L5	0.0005691210477549784
L5 S1 L4	0.0005673327648083799
L5 N1 L3	0.0005649856434409693
L3 N8	0.0005637561989151828
L7 N5	0.0005529147335514293
L7 S1 N1	0.000541290894398539
L3 N1 L2	0.0005384967022944788
L4 N8	0.0005362613486112306
L1 N1 L4	0.0005257551862999643
L2 N1 L3	0.0005123430642004755
N3 L7	0.0005092135690439281
L2 N1 L4	0.0005048546293615942
L4 S1 L5	0.0005013898311525595
N7 L2	0.0004974779622068752
L4 N1 L2	0.0004973661945227129
N1 L6 N1	0.0004972544268385504
L2 N2 L2	0.0004966955884177384
N2 L5 N2	0.0004903248304204812
L3 S1 L4	0.0004876424060005834
N4	0.0004793715973725653
L4 S1 L3	0.0004772480113734795
L1 N4 L1	0.0004747891223219066
L4 N7	0.0004735596777961201
L1 N1 L6	0.0004708772533762223
L1 N7 L1	0.00045645922211927175
N8 L2	0.0004552297775934853
L2 N1 L5	0.0004523238178052627
N9 L1	0.0004448353829663814
N1 L10	0.00044450007991389415
L6 N1 L3	0.00044416477686140695
L6 N1 L4	0.0004267290181320714
L8 S1 N1	0.0004249407351854729
N4 L7	0.0004189052802407029
L4 N1 L5	0.00041856997718821564
L1 N1 L5	0.00041398750213755695
L5 S1 L5	0.000393422248251674
L5 S1 L3	0.000392863409830862
L1 N6 L1	0.00038962214699015215
L1 N1 L1 N1 L1 N1 L1 N1	0.00038828093478020324
N2 L6 N2	0.00038772209635939124
N7 L3	0.00037352760047076547
N5 L4	0.0003727452266816286
L6 N2 S1	0.00037118047910335495
L2 N4 L2	0.0003708451760508677
L8 S1 N2	0.0003689451254201068
N1 L5 N1	0.0003682745193151323
L4 S1 N4	0.0003556447710047803
L2 N2 L2 N2	0.0003483798715342238
L1 N1 L1 N1 L1 N1	0.00033966199216955604
L2 N2 L3	0.0003383207799596072
L3 N1 L5	0.0003375384061704703
N2 S1 N2 S1 N2	0.00033720310311798307
N6 L5	0.0003344089110139229
N1 L4 N1	0.0003339618402772733
L5 N7	0.00033306769880397404
L5 N2 S1	0.0003323970926989996
L3 S1 L5	0.0003318382542781875
L3 S1 N4	0.00032490865786011827
L4 N2 L2	0.0003221144657560581
L7 N1 L1	0.00031708491996874975
L4 S1 N1	0.00031518486933798884
L5 S1 N4	0.0003138436571280399
L4 N2 L4	0.0003137318894438775
L6 N1 L2	0.0003099317881823557
S1 L6 S1	0.0003088141113407316
N2 L9	0.0003044551716583977
L6 N1 S1	0.0003042316362900729
L5 N2 L1	0.0003019962826068248
L3 S1 N2	0.00030188451492266233
L6 S2	0.0002959608276620548
L3 N2 L1	0.0002876900190340366
L3 N1 L3 N1	0.0002816545640892666
L6 S1 L3	0.0002780779981960696
L4 S1 N3	0.0002738308261978981
L3 N2 L2	0.00027304845240876124
L5 S1 L1	0.00027304845240876124
L3 N3 L3 N3	0.0002633246638866318
L3 N9	0.00026287759314998216
L1 N2 L1 N2	0.0002604187040984092
N8 L3	0.0002596363303092724
L7 N1 L4	0.00025941279494094753
N6 L6	0.00025896572420429793
L2 N3	0.00025795981504683627
S1 L5 S1	0.000257065673573537
L2 S1 L4	0.00025673037052104976
N4 L8	0.00025639506746856256
L4 N2 S1	0.00025483031989028884
L6 S1 N3	0.0002538244107328272
N8 L4	0.00025293026925952793
L6 S1 L4	0.0002524831985228783
L1 N4	0.00024924193568216845
N2 L2 N2	0.0002483477942088692
L7 N2 S1	0.0002475654204197324
L8 N1 L1	0.0002465595112622707
L5 S1 N3	0.0002464477435781083
L6 S1 N4	0.000244994763683997
L2 N3 L2	0.00024253587463242402
L5 S2	0.00024231233926409922
L1 S1 L5	0.00024164173315912476
L3 N2 L4	0.00024152996547496236
N1 L7 N1	0.00024108289473831273
L2 N2 L4	0.0002404122886333383
L2 S1 L5	0.00023817693495009013
L4 N2 L3	0.00023672395505597884
L5 N1 L5	0.000235941581266842
L1 S1 L4	0.00023538274284602996
L1 N1 L7	0.00023102380316369607
N3 L8	0.00022912375253293513
L2 N1 L6	0.0002284531464279607
L10 S1	0.00022733546958633662
L7 N1 L2	0.0002237589036931396
L3 N3 L3	0.00022141178232572904
L4 S2	0.00022040587316826736
L4 N2 L1	0.00022029410548410496
N1 L11	0.00022018233779994256
L1 N10	0.00021917642864248087
L1 N2 L3	0.0002176116810642072
N2 L3 N4	0.00021671753959090793
L5 N1 L1 N1	0.0002166057719067455
L3 S1 L6	0.00021515279201263422
L9 S1 N2	0.000211799761487762
L4 S1 L6	0.0002115762261194372
S1 L7 S1	0.00020677021570045367
L2 N1 L2 N1	0.00020654668033212885
L3 N1 L6	0.00020587607422715442
N2 S1 N2 S1 N4	0.0002055407711746672
L6 S1 L5	0.00020531723580634236
L7 N1 S1	0.00020487016506969273
L3 S1 N3	0.0002044230943330431
L7 S2	0.0002026348113864446
S1 L6	0.00020051122538735885
L5 S1 L6	0.00019905824549324756
N7 L4	0.00019849940707243553
L4 S1 L2	0.00019604051802086256
N4 L1	0.00019570521496837533
N2 L7 N2	0.00019324632591680236
N2 L10	0.00019313455823263996
L4 S1 L1	0.00018575789107792108
L8 S2	0.00017949890076482628
L7 N1 L3	0.00017916359771233905
L5 N1 S1	0.00017804592087071496
L9 S1 N1	0.00017759885013406533
L2 S1 L3	0.0001772635470815781
L6 S1 L1	0.00017659294097660368
L1 N3 L3	0.00017569879950330442
L2 S1 L6	0.0001739105165567059
L6 N2 L1	0.000172569304346757
L7 S1 N4	0.0001722340012942698
L2 N1 L7	0.00017167516287345773
L1 N1 L2 N1 L1	0.00017156339518929533
S1 L8 S1	0.0001708927890843209
L5 N2 L3	0.0001693280415060472
L5 S1 L2	0.0001682103646644231
L2 N9	0.00016753975855944868
N1 L8 N1	0.00016742799087528628
L1 N1 L8	0.00016698092013863665
L3 N3 L2	0.00016452203108706368
L1 S1 L6	0.00016418672803457645
S1 L4 S1	0.00016396319266625165
L3 N4 L3	0.00016161607129884108
S1 L7	0.00016161607129884108
L3 N2 L3 N2	0.00015815127308980645
L8 N1 S1	0.00015379233340747256
L1 N2 L1 N2 L1 N2	0.00015368056572331016
L4 N1 L1 N1	0.00015323349498666053
L8 N2 S1	0.00015323349498666053
L4 S1	0.0001528981919341733
N10 L1	0.00015144521204006202
L11 S1	0.00014730980772605294
L4 N1 L6	0.00014585682783194165
L6 N1 L1 N1	0.00014540975709529202
L5 N3 S1	0.00014429208025366794
L3 N1 L1 N1	0.00014406854488534313
L6 N3 S1	0.0001438450095170183
L4 N3 S1	0.0001437332418328559
S1 L5	0.00014317440341204385
L2 N10	0.0001422802619387446
N1 L5 N2	0.0001420567265704198
L5 N2 L2	0.0001419449588862574
L4 N4 S1	0.0001407155143604709
L1 N2 L5	0.00013848016067722276
L3 S1 L2	0.0001378095545722483
L7 S1 N3	0.00013669187773062422
L3 N4 L1	0.00013646834236229942
N6 S1	0.00013378591794240165
N3 L9	0.0001331153118374272
L3 N3 L1	0.0001330035441532648
N1 L3 N2	0.00013233293804829034
N1 L4 N2	0.00013210940267996554
L4 N3 L3	0.00013143879657499108
N7 L5	0.00013121526120666628
L3 N2 L5	0.00012965051362839256
L1 N1 L3 N1	0.00012741515994514442
N9 L3	0.00012674455384016997
L5 N4 S1	0.00012640925078768276
N1 L4	0.00012529157394605868
L4 N3 L1	0.00012495627089357145
L1 N5 L1	0.00012484450320940905
L2 N3 L1	0.0001240621294202722
L8 N1 L3	0.0001239503617361098
N2 L5 N4	0.00012182677573702405
N9 L2	0.00012171500805286165
N2 L4 N4	0.00012082086657956238
S1 L8	0.00012003849279042554
L6 S3	0.0001194796543696135
L3 N4 S1	0.00011769137142301498
L1 N2 L4	0.00011556778542392924
N2 L8 N2	0.0001148971793189548
L5 S3	0.00011478541163479238
N3 L5 N2	0.00011310889637235628
L7 S1 L4	0.00011288536100403147
N5 L6	0.00011210298721489461
L6 N2 L2	0.0001118794518465698
N3 L3 N3	0.00011176768416240738
L6 S1 L2	0.00011109707805743294
L5 N2 L4	0.0001103147042682961
L7 N2 L1	0.00010964409816332165
L2 S1 N4	0.00010919702742667202
L2 S1 L7	0.00010863818900585998
L5 N1 L6	0.00010807935058504794
L1 N1 L1 N1 L2	0.0001058439969017998
L6 N1 L5	0.0001057322292176374
L4 S1 L7	0.00010550869384931257
L1 N1 L1 N1 L1 N1 L1 N1 L1 N1	0.00010472632006017572
L4 N2 L5	0.00010327334016606442
L7 S1 L3	0.00010159682490362831
L4 N1 L4 N1	0.0001012615218511411
L1 N1 L3 N1 L2	0.00010014384500951702
L1 S1 L7	0.00010003207732535461
S1 L9	9.958500658870498e-05
L2 N3 L3	9.947323890454258e-05
L4 N1 L2 N1	9.947323890454258e-05
N3 L4 N3	9.902616816789294e-05
L3 N3 S1	9.880263279956812e-05
L6 N4 S1	9.656727911631998e-05
L1 N3 L2	9.645551143215758e-05
L8 S1 N3	9.578490532718312e-05
L7 S1 L1	9.422015774890942e-05
L9 N2 S1	9.388485469642221e-05
N1 L1 N1 L1 N1 L1	9.36613193280974e-05
L1 N1 L2 N2	9.321424859144777e-05
L3 N3 L4	9.287894553896054e-05
L7 S3	9.265541017063572e-05
L2 N4 L1	9.23201071181485e-05
N1 L1 N1 L1 N1 L1 N1 L1	9.187303638149887e-05
L1 N8 L1	9.187303638149887e-05
L2 N2 L5	9.176126869733647e-05
L5 N2 L5	9.164950101317405e-05
L4 S3	9.131419796068684e-05
N4 L2 N2	9.109066259236202e-05
N10 L2	9.042005648738758e-05
L3 S1 L3 N2	8.997298575073795e-05
N1 L3 N1 L3	8.963768269825072e-05
S1 L9 S1	8.885530890911387e-05
L3 S1 L7	8.885530890911387e-05
S1 N1 L6	8.863177354078905e-05
N8 S1	8.796116743581461e-05
L9 N1 L1	8.729056133084017e-05
L1 N1 L5 N1	8.717879364667777e-05
L1 N1 L1 N1 L1 N1 L1	8.695525827835295e-05
L1 N1 L1 N1 L4	8.695525827835295e-05
L10 S1 N1	8.639641985754091e-05
L7 N1 L1 N1	8.62846521733785e-05
N2 L3	8.527874301591684e-05
L2 N1 L4 N1	8.494343996342961e-05
L1 N4 L2	8.494343996342961e-05
L2 N1 L2 N1 L2	8.46081369109424e-05
N7 S1	8.360222775348072e-05
L6 N2 S2	8.304338933266868e-05
L9 S2	8.293162164850628e-05
L1 N1 L1 N3	8.237278322769424e-05
N2 L2 N4	8.214924785936942e-05
N1 L3 N4	8.069626796525814e-05
L7 N3 S1	7.957859112363405e-05
S1 N1 L5	7.924328807114684e-05
L7 S1 L2	7.846091428200998e-05
L4 N1 S1	7.834914659784758e-05
L8 N1 L2	7.834914659784758e-05
L1 N1 L1 N1 L1 N2	7.823737891368517e-05
L3 N1 L1	7.689616670373628e-05
N1 L6 N2	7.633732828292424e-05
L1 S1 L4 N2	7.622556059876184e-05
L3 N4 L2	7.56667221779498e-05
L1 S1 L1 S1 L1 S1 L1	7.544318680962498e-05
L4 N3 L4	7.510788375713777e-05
L6 N2 L3	7.454904533632572e-05
L9 N1 S1	7.443727765216332e-05
L2 N1 L1 N1 L1	7.443727765216332e-05
N4 S1 N4	7.443727765216332e-05
N3 L2 N3	7.387843923135128e-05
L1 N1 L4 N2	7.365490386302647e-05
L1 S1 L1 S1 L1 S1	7.343136849470165e-05
N1 S1 N2 S1 N2	7.343136849470165e-05
N3 L5 N3	7.309606544221443e-05
L4 N4 L4	7.298429775805202e-05
L1 N1 L4 N1	7.287253007388961e-05
L1 N1 L1 N1 L3	7.164308554810314e-05
L1 N1 L3 N2	7.164308554810314e-05
N3 S1 N4	7.119601481145351e-05
L3 N1 L7	7.086071175896628e-05
L6 N2 L4	7.074894407480388e-05
L1 S1 L8	6.985480260150461e-05
L3 N2 S1	6.974303491734221e-05
L3 N1 L2 N1	6.940773186485498e-05
L1 N3 L1 N3	6.940773186485498e-05
L4 N1 L1 N2	6.907242881236777e-05
L4 N1 L7	6.884889344404295e-05
N3 L2	6.884889344404295e-05
L2 N1 L2 N2	6.840182270739332e-05
L1 N1 L2 N1 L2	6.773121660241888e-05
L2 N6 L2	6.683707512911961e-05
N2 L3 N1	6.672530744495721e-05
L2 N2 L6	6.66135397607948e-05
N2 L5 N1	6.627823670830758e-05
N1 L9 N1	6.571939828749554e-05
S1 N1 L7	6.560763060333314e-05
L3 S1 L3 N1	6.527232755084591e-05
N4 L1 N1	6.527232755084591e-05
L2 N1 L2	6.49370244983587e-05
L2 N6 L1	6.471348913003388e-05
L1 N2 L6	6.448995376170907e-05
L8 S1 L3	6.437818607754665e-05
N2 L1 N2 L1	6.437818607754665e-05
L2 N1 L3 N1	6.437818607754665e-05
L7 N4 S1	6.437818607754665e-05
L2 N1 L2 N1 L1	6.426641839338425e-05
L8 N3 S1	6.426641839338425e-05
L2 N1 L1 N2	6.404288302505944e-05
L1 N1 L2 N1 L3	6.381934765673461e-05
L1 N1 L3	6.35958122884098e-05
L1 N1 L4 N1 L1	6.258990313094814e-05
N2 L2 N2 L2	6.20310647101361e-05
L3 N1 L4 N1	6.19192970259737e-05
L1 N1 L1 N1 L1 N1 L1 N1 L1	6.180752934181128e-05
N2 S1 N1 S1 N2	6.158399397348647e-05
N3 L1 N3	6.158399397348647e-05
L2 N1 L3 N1 L1	6.158399397348647e-05
L2 N1 L8	6.113692323683684e-05
N3 L3 N2	6.113692323683684e-05
L1 N1 L3 N1 L1	6.113692323683684e-05
L8 S1 L1	6.102515555267443e-05
N3 L6 N3	6.080162018434962e-05
L4 S1 L4 N2	6.080162018434962e-05
L2 N1 L3 N2	6.024278176353758e-05
S1 L10 S1	6.024278176353758e-05
S2 L5 S2	5.957217565856314e-05
L1 N1 L1 N1 L1 N1 L1 N1 L1 N1 L1 N1	5.923687260607592e-05
L4 N3 L2	5.9125104921913504e-05
N1 L4 N1 L2	5.890156955358869e-05
N1 L3 N3	5.878980186942628e-05
S2 L6 S2	5.8678034185263876e-05
L1 N3 L4	5.811919576445184e-05
L5 N3 L1	5.74485896594774e-05
N2 L2 N3	5.74485896594774e-05
L4 N2 S2	5.644268050201573e-05
L8 S3	5.610737744952851e-05
N4 L3 N2	5.5995609765366104e-05
N2 L1 N4	5.588384208120369e-05
L3 N1 L2 N2	5.5660306712878876e-05
N3 S1 N3	5.543677134455406e-05
L1 N1 L9	5.5325003660391654e-05
L3 S3	5.521323597622925e-05
S1 N1 L8	5.521323597622925e-05
N2 L1 N3	5.521323597622925e-05
L4 S1 L4 N1	5.510146829206684e-05
L4 N4 L2	5.510146829206684e-05
L4 N2 L6	5.510146829206684e-05
N5 L7	5.498970060790443e-05
L3 S1 N6	5.431909450292999e-05
N1 L7 N2	5.431909450292999e-05
L1 S1 L1 S1 L1 S1 L1 S1	5.420732681876758e-05
L4 N1 L3 N1	5.387202376628036e-05
N1 L4 N1 L4	5.364848839795555e-05
L1 N4 L3	5.353672071379314e-05
L3 S1 L4 N2	5.342495302963073e-05
L1 S1 L1 N4	5.342495302963073e-05
N4 L4 N4	5.320141766130592e-05
L1 N1 L1 N2 L1 N2	5.308964997714351e-05
L1 S1 L3 N2	5.28661146088187e-05
N4 L1 N2	5.28661146088187e-05
L2 N2 L1 N1	5.2307276188006655e-05
N1 L3 N1 L1	5.1860205451357026e-05
L2 N4 L3	5.1860205451357026e-05
L3 N1	5.118959934638258e-05
S1 N1 L4	5.1077831662220176e-05
L3 N1 L1 N1 L2	5.1077831662220176e-05
L4 N2 L4 N2	5.096606397805777e-05
L3 N1 L1 N2	5.0742528609732954e-05
L4 N1 L1 N1 L1	5.063076092557055e-05
L6 N3 L1	5.051899324140814e-05
N1 L5 N1 L1	5.040722555724573e-05
L5 N3 L3	5.040722555724573e-05
N1 L2 N1 L2	5.0295457873083326e-05
N2 L1 N2 L1 N2 L1	5.0295457873083326e-05
L2 S1 L8	5.0295457873083326e-05
L3 N1 L2 N1 L1	4.917778103145925e-05
L2 N1 L2 N1 L2 N1	4.917778103145925e-05
L5 N2 S2	4.906601334729684e-05
L8 N1 L1 N1	4.906601334729684e-05
L4 S1 N6	4.895424566313443e-05
L4 S1 L3 N2	4.895424566313443e-05
S2 L4 S2	4.895424566313443e-05
N4 L1 N4	4.873071029480962e-05
N10 S1	4.817187187399758e-05
N3 L1 N2	4.8060104189835176e-05
L7 N2 L2	4.8060104189835176e-05
L1 N1 L1 N4	4.794833650567277e-05
N5 S1	4.783656882151036e-05
S1 L5 N2	4.783656882151036e-05
L2 N4 S1	4.750126576902314e-05
N1 L1 N1 L1 N1 L1 N1	4.7277730400698326e-05
L3 N2 L6	4.705419503237351e-05
N9 S1	4.671889197988629e-05
L4 N4 L1	4.660712429572388e-05
N2 S1 N1 S1 N4	4.6495356611561476e-05
L3 S1 L8	4.6495356611561476e-05
L3 N4 L4	4.6495356611561476e-05
N2 L3 N3	4.6495356611561476e-05
L4 N4 L3	4.638358892739906e-05
N4 S1 L3	4.6271821243236655e-05
N1 L4 N3	4.604828587491184e-05
L1 N2 L1 N2 L1	4.5936518190749433e-05
L2 N1 L1 N1 L3	4.571298282242462e-05
N4 S1 N2	4.526591208577499e-05
N1 L1 N1 L5	4.515414440161258e-05
L1 N4 L1 N4	4.5042376717450176e-05
N1 L4 N4	4.481884134912536e-05
N2 L6 N4	4.459530598080055e-05
S1 N6 S1	4.459530598080055e-05
L10 S2	4.448353829663814e-05
L2 S1 L2 N2	4.437177061247573e-05
L1 N1 L2 N1 L1 N1	4.437177061247573e-05
N3 S1 L4	4.3924699875826105e-05
N1 L5 N4	4.358939682333888e-05
L10 N1 L1	4.3477629139176476e-05
L1 N2 L7	4.3477629139176476e-05
L1 N11	4.336586145501407e-05
L2 S1 N3	4.325409377085166e-05
L6 N1 S1 N1	4.314232608668925e-05
N1 L1 N1 L3	4.314232608668925e-05
N3 S1 L3	4.314232608668925e-05
N4 L2 N4	4.303055840252684e-05
L1 N2 L2 N1	4.2918790718364434e-05
L8 N2 L1	4.2807023034202026e-05
L5 N4 L1	4.2807023034202026e-05
L3 N1 L3 N2	4.2471719981714805e-05
N1 L1 N4	4.2471719981714805e-05
N1 L10 N1	4.23599522975524e-05
L1 N2 L1 N1 L1	4.2136416929227584e-05
L3 N1 L1 N1 L1	4.191288156090277e-05
S6	4.180111387674036e-05
N2 S1 L4	4.1689346192577955e-05
N4 L3 N4	4.1689346192577955e-05
L4 N3 L2 N3	4.146581082425314e-05
L1 N1 L1 N2 L1	4.146581082425314e-05
L2 N2 L3 N2	4.1354043140090733e-05
L6 N3 L3	4.1354043140090733e-05
L9 N1 L2	4.1354043140090733e-05
L1 N2 L1 N4	4.07952047192787e-05
N1 L2 N1 L4	4.068343703511629e-05
L5 N3 L2	4.068343703511629e-05
L2 N3 L4 N3	4.0571669350953883e-05
L1 N1 L1 N1 L1 N1 L2	4.0459901666791476e-05
L1 S1 L3	4.023636629846666e-05
L5 S1 N6	4.023636629846666e-05
N4 L3 N1	4.0124598614304255e-05
S1 L10	4.0124598614304255e-05
L5 N2 S1 N2	4.001283093014185e-05
L9 S3	4.001283093014185e-05
N1 L4 N1 L1	3.9901063245979434e-05
N4 S1 L4	3.978929556181703e-05
S1 L6 N1	3.978929556181703e-05
N2 S1 L5	3.978929556181703e-05
L5 N1 S1 N1	3.967752787765462e-05
L6 S2 N2	3.967752787765462e-05
N2 L4 N1	3.9453992509329805e-05
L5 S1 L4 N2	3.923045714100499e-05
N6 S2	3.923045714100499e-05
L2 N2 L2 N1	3.9118689456842584e-05
N1 L6 S1	3.9006921772680177e-05
N4 L4 N2	3.8671618720192955e-05
N3 L2 N1	3.8671618720192955e-05
L2 N1 L1 N1 L2	3.844808335186814e-05
L7 N2 S2	3.8224547983543327e-05
L5 N1 L2 N1	3.8224547983543327e-05
L4 N1 S1 N1	3.7889244931056105e-05
N1 L2 N3	3.7889244931056105e-05
L1 N1 L2 N3	3.77774772468937e-05
L1 N1 L3 N3	3.77774772468937e-05
L4 N2 S1 N2	3.7553941878568884e-05
L2 N2 L1 N2	3.7442174194406476e-05
N3 L2 N2	3.733040651024407e-05
S1 L6 N2	3.733040651024407e-05
N6 S1 L1	3.733040651024407e-05
L3 N2 L2 N2	3.7106871141919255e-05
L2 N2	3.688333577359444e-05
L2 N3 L4	3.688333577359444e-05
N3 L1 N4	3.654803272110721e-05
L1 S1 L1 S1 L1 S1 L1 S1 L1	3.6436265036944805e-05
L1 S1 L4 N1	3.63244973527824e-05
L2 S1 L4 N2	3.621272966861999e-05
L1 N1 L2 N4	3.6100961984457584e-05
S1 L4 N2	3.587742661613277e-05
N2 L1 N2 L1 N2	3.5653891247807955e-05
L1 N2 L2 N2	3.543035587948314e-05
L9 N1 L1 N1	3.509505282699592e-05
L2 N1 L9	3.509505282699592e-05
N1 L4 N1 L3	3.509505282699592e-05
N1 S1 N1 S1 N2	3.498328514283351e-05
S1 N4 S1	3.498328514283351e-05
L1 S1 L5 N2	3.4871517458671105e-05
L4 N4 S2	3.4871517458671105e-05
L1 N1 L1 N5	3.4871517458671105e-05
L1 N1 L1 N1 L2 N1	3.4871517458671105e-05
L4 S1 L5 N2	3.4871517458671105e-05
L2 S1 L2	3.4536214406183884e-05
L10 N1 S1	3.431267903785907e-05
S2 L7 S2	3.420091135369666e-05
L3 S1 N5	3.3753840617047034e-05
L3 N2 S1 N2	3.3753840617047034e-05
L7 N2 L3	3.3418537564559806e-05
L5 N3 L4	3.3418537564559806e-05
L4 S2 N2	3.33067698803974e-05
L3 S1 L4 N1	3.3083234512072584e-05
L1 S1 L1 S1 L4	3.297146682791018e-05
L1 N1 L1 N1 L1 N3	3.297146682791018e-05
L2 S1 L3 N2	3.285969914374777e-05
L2 N1 L2 N3	3.285969914374777e-05
N3 S1 L5	3.274793145958536e-05
L3 N1 L8	3.274793145958536e-05
N4 L2 N1	3.274793145958536e-05
N1 L1 N1 L4	3.274793145958536e-05
L2 S1 N6	3.241262840709814e-05
L8 N2 L2	3.207732535461092e-05
L7 N1 S1 N1	3.207732535461092e-05
L1 N1 L2 N1 L1 N2	3.196555767044851e-05
N4 L1 N3	3.196555767044851e-05
L8 N2 S2	3.196555767044851e-05
L2 N5 L2	3.1853789986286105e-05
L1 N1 L6 N1	3.1853789986286105e-05
L2 N5 L1	3.163025461796129e-05
S1 N6	3.1518486933798884e-05
L5 N1 L3 N1	3.1518486933798884e-05
L1 S1 N1 L5	3.140671924963648e-05
L2 N1 L4 N2	3.140671924963648e-05
N1 L3 N1 L4	3.140671924963648e-05
L3 S1 L2 N2	3.129495156547407e-05
N9 S1 N1	3.118318388131166e-05
L4 S1 L3 N1	3.095964851298685e-05
L4 N2 L3 N2	3.084788082882444e-05
S1 L6 N2 S1	3.084788082882444e-05
L4 S1 N5	3.084788082882444e-05
L3 S1 L1	3.0736113144662034e-05
L3 N2 L4 N2	3.062434546049963e-05
L3 N2 L1 N2	3.062434546049963e-05
L2 S1 L5 N2	3.0512577776337216e-05
L3 N2 S2	3.0512577776337216e-05
L1 S1 L9	3.0512577776337216e-05
L1 N2 L3 N2	3.040081009217481e-05
L3 N1 L4 N2	3.040081009217481e-05
L1 N1 L2 N1 L2 N1	3.040081009217481e-05
N1 L7 S1	3.0289042408012402e-05
N1 S1 L6	3.0177274723849995e-05
N1 L3 N1 L2	3.0177274723849995e-05
L1 S1 L5 N1	3.0065507039687588e-05
S2 L3 S2	2.995373935552518e-05
N4 S2	2.995373935552518e-05
N1 L5 S1	2.9841971671362773e-05
L2 N2 L2 N2 L2 N2	2.9841971671362773e-05
N3 S1 L6	2.9841971671362773e-05
N2 S1 N4	2.9730203987200366e-05
S1 L5 N1	2.961843630303796e-05
S1 L5 N2 S1	2.961843630303796e-05
L3 N3 L5	2.950666861887555e-05
S1 L7 N2	2.939490093471314e-05
L1 N1 L10	2.939490093471314e-05
L1 S1 L3 N1	2.9171365566388327e-05
L1 S1 L1 N1 L4	2.9171365566388327e-05
N4 S1 L2	2.9171365566388327e-05
L1 N1 L4 N1 L2	2.9171365566388327e-05
L4 S1 L1 N2	2.905959788222592e-05
N4 S1	2.905959788222592e-05
L2 N4 L4	2.8947830198063513e-05
L8 S1 L2	2.8947830198063513e-05
L5 N1 L1 N2	2.8836062513901106e-05
